idx,true_genre,track_id,cqt_path,audio_path,filename,num_segments,clip_sec,rng_seed,drive_file_id
88,blues,1229421,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1229421\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1229421\1229421.mp3,1229421.mp3,10,5.0,0,1VFEnoJrpdLMzShbsSD8f8yjw45PQeefK
89,blues,1230992,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1230992\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1230992\1230992.mp3,1230992.mp3,10,5.0,0,14f_bX6EKMIv7EWAz0UcGklHvPcfitGOw
90,blues,1231884,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1231884\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1231884\1231884.mp3,1231884.mp3,10,5.0,0,156SIsYjWaY1T6fpqaWKh0ngpasiVc9Jf
91,blues,1231887,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1231887\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1231887\1231887.mp3,1231887.mp3,10,5.0,0,1EN33IxUtQicYlvHj0b7W_ieg1ttp2y3L
92,blues,1231917,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1231917\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1231917\1231917.mp3,1231917.mp3,10,5.0,0,1gkQyxCMPJmEmmqebKgGgmTfADurLkXff
93,blues,1231918,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1231918\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1231918\1231918.mp3,1231918.mp3,10,5.0,0,18_S9zqSfwdoYXCYKkwsd_jWG3y2IUY3S
94,blues,1236048,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1236048\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1236048\1236048.mp3,1236048.mp3,10,5.0,0,1Sjgof0auhtoX8aptsQVt3h3A1eON1OrD
95,blues,1236050,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1236050\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1236050\1236050.mp3,1236050.mp3,10,5.0,0,1uGhI2GjnUYYyMy6H5gw-i69z1e_fFFon
96,blues,1236052,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1236052\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1236052\1236052.mp3,1236052.mp3,10,5.0,0,192ZxxLNabPbtfj2llsLFXsHYDLLtaiD8
97,blues,1244925,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1244925\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1244925\1244925.mp3,1244925.mp3,10,5.0,0,1wZPoLMzsgJ5gRiaDr73-tJTnoqLi94e_
98,blues,1248725,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1248725\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1248725\1248725.mp3,1248725.mp3,10,5.0,0,1XBt3RGE29Qq10e4DX3CP29xigeZMJVOC
99,blues,1251315,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1251315\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1251315\1251315.mp3,1251315.mp3,10,5.0,0,1GG2ofAQNbYJVSt6T0by3gmqC_jsTPysK
100,blues,1251420,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1251420\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1251420\1251420.mp3,1251420.mp3,10,5.0,0,1xY-RZyMLL6mspdWygcKzZp-DAcd18RXU
101,blues,1255879,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1255879\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1255879\1255879.mp3,1255879.mp3,10,5.0,0,114TPv2AZv_cSGE0TFjTRq5NbGh_VvqJg
102,blues,1269430,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1269430\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1269430\1269430.mp3,1269430.mp3,10,5.0,0,19D-2ko_HGCgLUNypLM7cOIZvTO9Uhw-b
103,blues,1270030,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1270030\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1270030\1270030.mp3,1270030.mp3,10,5.0,0,13q1XmNVNo4EjrMHoLiFrNDdpIWZxBhpv
104,blues,1270033,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1270033\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1270033\1270033.mp3,1270033.mp3,10,5.0,0,1D4hNMACwrzZY8QKB4ZjohoOPcNLEZ7gm
105,blues,1270035,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1270035\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1270035\1270035.mp3,1270035.mp3,10,5.0,0,1j66qOa78r2ZWJsMJFrnoFrgOFU8BFo9w
106,blues,1270588,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1270588\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1270588\1270588.mp3,1270588.mp3,10,5.0,0,1mYxE6viyEvBW_v8DYxl6HqZ76WgKVmbP
107,blues,1274237,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1274237\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1274237\1274237.mp3,1274237.mp3,10,5.0,0,1xfQ5aWwuZis1T0HWZaq0GUTbAPJJW8Wn
108,blues,1274298,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1274298\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1274298\1274298.mp3,1274298.mp3,10,5.0,0,1vHSoB9H-iBIFWYfweCiczC9tQWrrPC4_
109,blues,1274299,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1274299\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1274299\1274299.mp3,1274299.mp3,10,5.0,0,1IwyOPiZDOZBdRA7eyyRtl_mVt7E0BLyp
110,blues,1276516,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1276516\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1276516\1276516.mp3,1276516.mp3,10,5.0,0,14MVAiHUDF17Uy2oHMc1eSrasIlKmYVIO
111,blues,1277995,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1277995\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1277995\1277995.mp3,1277995.mp3,10,5.0,0,1xcuN8lc3mb4Vq3g4bHZg3RvU1p3QOzRm
112,blues,1283374,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1283374\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1283374\1283374.mp3,1283374.mp3,10,5.0,0,1ufI-Ac0ZXO93qFtwfZvKP4JgpOPr32SU
113,blues,1283375,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1283375\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1283375\1283375.mp3,1283375.mp3,10,5.0,0,1UuiTzI7WmbnoJCK38y4JYUOU8q05SHUf
114,blues,1283376,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1283376\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1283376\1283376.mp3,1283376.mp3,10,5.0,0,13nVlskBg28cCYfOOZZESeM3tC-Wvo4iE
115,blues,1288416,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1288416\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1288416\1288416.mp3,1288416.mp3,10,5.0,0,16E5q1xyQLJYus8Dx2BKh5EjVSUhvSh18
116,blues,1290636,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1290636\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1290636\1290636.mp3,1290636.mp3,10,5.0,0,1_SeSDrQbAN2bZoy-CUz4zd_2wQzArxfi
117,blues,1290639,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1290639\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1290639\1290639.mp3,1290639.mp3,10,5.0,0,1zNmr2PyjkFB_vaEQarMI50-ygXQN1_zo
118,blues,1291481,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1291481\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1291481\1291481.mp3,1291481.mp3,10,5.0,0,1m5yfdL_iLdjXW2rBf3nbiQ84kZxHPmCZ
119,blues,1297157,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297157\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297157\1297157.mp3,1297157.mp3,10,5.0,0,1Et8SKOJp9bdC9xg8T0vlF06U7XtgEVTu
120,blues,1297158,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297158\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297158\1297158.mp3,1297158.mp3,10,5.0,0,1vrr7-53oAd6cpIbCJDhcuoCCuEd0HMdH
121,blues,1297159,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297159\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297159\1297159.mp3,1297159.mp3,10,5.0,0,1M4KLq958AOD2yE6JldpSpifvKJV1J9cD
122,blues,1297161,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297161\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297161\1297161.mp3,1297161.mp3,10,5.0,0,1xnTNCj3UBnmOYfPWg22GNIQrr91ZEoxC
123,blues,1297162,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297162\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297162\1297162.mp3,1297162.mp3,10,5.0,0,1EGICF9POwGNKk854emftYWjXyIRRNdWJ
124,blues,1297163,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297163\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297163\1297163.mp3,1297163.mp3,10,5.0,0,1LA53bi_DhNUXY9PPuLPO0xJbt0ADTKCc
125,blues,1297164,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297164\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297164\1297164.mp3,1297164.mp3,10,5.0,0,1hQWiuukbr1IypzAgivB6dnrwd9N0fE-0
126,blues,1297165,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1297165\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1297165\1297165.mp3,1297165.mp3,10,5.0,0,1kSq7prKuw9ekvmdTtbnBZq_VswVNs4eg
127,blues,1299632,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1299632\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1299632\1299632.mp3,1299632.mp3,10,5.0,0,1gQhq8Z58EybWywniFkiY-PxjCsGVxthD
128,blues,1302998,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1302998\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1302998\1302998.mp3,1302998.mp3,10,5.0,0,1mJSjrmV7Gd-wn4cEY6WmDfBeCTs7xs__
129,blues,1311439,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1311439\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1311439\1311439.mp3,1311439.mp3,10,5.0,0,1HPPGSc5xrTldY_0Lw3-jiXvg1ALFHx7C
130,blues,1312125,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1312125\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1312125\1312125.mp3,1312125.mp3,10,5.0,0,1ZgnknWRMR_Tk94s_6ogMwurAl70By4y2
131,blues,1315837,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1315837\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1315837\1315837.mp3,1315837.mp3,10,5.0,0,1Y9doBqHAKkPYWAzqGo0ndUVN5XQh_fUw
132,blues,1315841,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1315841\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1315841\1315841.mp3,1315841.mp3,10,5.0,0,1EnLhI2n3t8XCRrRJIqcWBhd3zC-h-wrx
133,blues,1319573,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1319573\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1319573\1319573.mp3,1319573.mp3,10,5.0,0,18e_S41bfog1P5E2Z8AejdL73ytTb4N7N
134,blues,1319842,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1319842\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1319842\1319842.mp3,1319842.mp3,10,5.0,0,1PTGnz9vAcvrREyslD3xiwGecBXXepptZ
135,blues,1320933,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320933\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320933\1320933.mp3,1320933.mp3,10,5.0,0,1fMnEAOnygSuwkCUUGwCPXnLlJmMM-KWF
136,blues,1320934,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320934\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320934\1320934.mp3,1320934.mp3,10,5.0,0,1YIqa2wIv7hosRMEl4HQ1qNBKMP0XTNtU
137,blues,1320939,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320939\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320939\1320939.mp3,1320939.mp3,10,5.0,0,13YexaU2HVFFcYrqIFsjEowKLe3lcYoXP
138,blues,1320940,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320940\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320940\1320940.mp3,1320940.mp3,10,5.0,0,1VSKUpZ1bfV3s4bzYEphSfyiTXI9BqmSe
139,blues,1320941,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320941\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320941\1320941.mp3,1320941.mp3,10,5.0,0,10Dvz0lpo3DuAckdMRyXb_BWB0SMCakTu
140,blues,1320949,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320949\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320949\1320949.mp3,1320949.mp3,10,5.0,0,14peOdmQDmsPDpD4T0sv7wv2ucL3h_dAC
141,blues,1320950,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320950\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320950\1320950.mp3,1320950.mp3,10,5.0,0,1VpkOjpx6TT16_DFeqbkG0mpToqy7yE1K
142,blues,1320951,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320951\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320951\1320951.mp3,1320951.mp3,10,5.0,0,1YmPSwdoJAaN20paVex-2e_HVXaodTJbm
143,blues,1320952,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320952\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320952\1320952.mp3,1320952.mp3,10,5.0,0,1P-_8A1QvTURxeE_CDfF4CVTwIgQeW_lW
144,blues,1320954,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320954\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320954\1320954.mp3,1320954.mp3,10,5.0,0,13m9jiglQilqPfLJcMgaDGEEfePPdjofB
145,blues,1320955,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320955\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320955\1320955.mp3,1320955.mp3,10,5.0,0,1UvZpcjQeQPRxkuLX_3jb4BrpwbhUWcfV
146,blues,1320959,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320959\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320959\1320959.mp3,1320959.mp3,10,5.0,0,1aIiZbUeDs-rVD7iHXQGDjm0GJL1UzoII
147,blues,1320966,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320966\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320966\1320966.mp3,1320966.mp3,10,5.0,0,1guw8yunz861BYyeCSm8GAO9fvSdrVhp_
148,blues,1320975,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1320975\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1320975\1320975.mp3,1320975.mp3,10,5.0,0,1Lx-KWbURG0PA86WOlnnOsl8RVq_ZuGyl
149,blues,1321265,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1321265\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1321265\1321265.mp3,1321265.mp3,10,5.0,0,1m3gBd9tDCecH8vKydF6_nmSEbN_SEZna
150,blues,1321279,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1321279\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1321279\1321279.mp3,1321279.mp3,10,5.0,0,1690A4hKqP5neJSZm_cGF7QjdMpLEjQ8P
151,blues,1324637,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1324637\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1324637\1324637.mp3,1324637.mp3,10,5.0,0,1hX9x9zqTgC7blfLIIkUBybYr_RMud9OG
152,blues,1325280,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1325280\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1325280\1325280.mp3,1325280.mp3,10,5.0,0,1_S6zcSQ6P4oEuBLBkKP2T1kzxU_gEYG9
153,blues,1326646,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1326646\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1326646\1326646.mp3,1326646.mp3,10,5.0,0,1D1lg-XwDql2x7Q4TVVCdxjdL3Ls716j5
154,blues,1326647,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1326647\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1326647\1326647.mp3,1326647.mp3,10,5.0,0,1AJliOjiQpiraiaFeMx2bbRZSbwrdAH8U
155,blues,1326649,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1326649\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1326649\1326649.mp3,1326649.mp3,10,5.0,0,1DlLL6bYMaZdMN2xmOjxTkBlzIAAfVpe3
156,blues,1326654,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1326654\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1326654\1326654.mp3,1326654.mp3,10,5.0,0,18Ng8UCT8501ZBzfOEJbcyCOenczLhWJK
157,blues,1326655,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1326655\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1326655\1326655.mp3,1326655.mp3,10,5.0,0,186LlHu4ZxI_CyHDu3oIKEPS8E4Ng9Wav
158,blues,1327296,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1327296\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1327296\1327296.mp3,1327296.mp3,10,5.0,0,1h7mlVTf4NQmXcIIwgnaHCFCkDl2qDWEA
159,blues,1329829,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1329829\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1329829\1329829.mp3,1329829.mp3,10,5.0,0,1Y6bFmZFuqAfusgX9ZaN62p-bS-p983Vn
160,blues,1339823,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1339823\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1339823\1339823.mp3,1339823.mp3,10,5.0,0,1pnDjyJ9e9qz4rM0uBeeLEbyPX0VZkPEJ
161,blues,1339832,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1339832\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1339832\1339832.mp3,1339832.mp3,10,5.0,0,1smGvZHynxzAU5UFNnjz_SJvwWp5WOvG9
162,blues,1339995,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1339995\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1339995\1339995.mp3,1339995.mp3,10,5.0,0,1K_JNDS2fAsMPGS2VVUx6BOWpmtJhM2iz
163,blues,1339997,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1339997\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1339997\1339997.mp3,1339997.mp3,10,5.0,0,15rZUk9bNFYbq1Mr5NbiINtCDUt1ND40f
164,blues,1339998,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1339998\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1339998\1339998.mp3,1339998.mp3,10,5.0,0,1CJumqqBuJrUBjJ-3WOSMvQWK0idL_6Rv
165,blues,1339999,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1339999\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1339999\1339999.mp3,1339999.mp3,10,5.0,0,1R8Fnm7WZSuVzvEbmUHv8g7523lNwlYDJ
166,blues,1345884,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1345884\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1345884\1345884.mp3,1345884.mp3,10,5.0,0,11OYhg1ASbm4JiMWioYwewRAeyzDL9FnL
167,blues,1347390,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1347390\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1347390\1347390.mp3,1347390.mp3,10,5.0,0,1m_zt0GfUCz1sL1xUQv7yOVRU5I1MNqKS
168,blues,1353668,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1353668\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1353668\1353668.mp3,1353668.mp3,10,5.0,0,1yI_d30k7zgASGs2L36YwfkMnpo6uAFWt
169,blues,1354684,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1354684\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1354684\1354684.mp3,1354684.mp3,10,5.0,0,1020z0is5ZcLqkmwyzJ4DqigUIz4TKDad
170,blues,1354686,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1354686\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1354686\1354686.mp3,1354686.mp3,10,5.0,0,1ndz6WoUHPt9RLBCbeAvR4_e3oww8I1Rb
171,blues,1358818,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1358818\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1358818\1358818.mp3,1358818.mp3,10,5.0,0,132cn7l5Wc_6EK6EW1oScXlxyQ645HW9l
172,blues,1365356,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1365356\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1365356\1365356.mp3,1365356.mp3,10,5.0,0,1R5rvcRDCUyfeVCZR65mvYVIhGPRHkHOj
173,blues,1365362,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1365362\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1365362\1365362.mp3,1365362.mp3,10,5.0,0,1OtPBQJSXVthqRNQ13a2qBgf2zZZNB8U0
174,blues,1365364,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1365364\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1365364\1365364.mp3,1365364.mp3,10,5.0,0,1i35sJIlX0Z-UQjKDN4xXxN9M9KzmmL0x
175,blues,1365649,C:\Yukawa\Lab\Dataset\MTG-Jamendo-9mapping\9genre_music200_cqt\blues\1365649\cqt.npy,C:\Yukawa\music-reco-Jamendo-2-public\audio\blues\1365649\1365649.mp3,1365649.mp3,10,5.0,0,1h5pxknKIzKvrYv14O1-sIui14oHdHeBW
